지역,구분,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
인천,매수우위지수,59.19349669,69.220742,85.326454,97.47110773,111.0970325,119.1893307,115.7559887,122.8650119,122.0082908,106.0886505,139.1330377,122.8163802,113.4181971,80.61994957,57.05739985,41.495962,42.153679,40.534898,36.996065,26.221214,24.649154,17.998092,21.689594,19.890175,10.592874,11.04003711,16.52241476,12.57896472,16.25764275,19.51123137,17.24797063,24.93317985,21.77074824,25.30653074,30.03186522,34.76762576,27.33637279,25.79835012,20.76259841,25.61264185,17.90276126,25.2501273,24.82898005,28.91032833,31.17333507,43.08045676,42.07748487,42.88660281,36.64485168,32.35091065,27.00050899,21.74736919,21.64937807,25.42813035,24.45225369,26.63179736,32.86397448,29.86486356,32.87138987,28.33010121,30.38303629
광주,매수자많음,7.105941567,20.44785664,29.69394396,6.469937522,4.41950719,3.182757714,3.762157768,3.89255392,10.35758595,29.5545535,31.47194696,41.06388228,30.53375258,17.81214117,10.00330289,6.429128,2.859147,1.011771,2.829658,4.610809,4.013618,3.267219,0,0.56629,1.077331,1.393607787,2.225785714,0,3.20341515,1.40542357,0.95718366,1.34491994,1.99178952,1.04131081,2.54922567,1.52830915,1.06490139,1.54909905,2.87471293,1.04650559,1.08325647,1.85970688,2.26086684,3.29070728,1.92172749,0.98189843,1.84210062,1.07990416,1.47347891,1.6976771,1.05772761,2.03691863,0.42028332,1.75428716,1.06533492,1.14624502,1.07180764,1.03595416,0.44654201,1.0272416,3.71389113
광주,비슷함,54.57496641,40.88678772,54.04633435,74.11913957,78.10288653,66.47654777,68.06008225,57.34286715,66.50565088,49.08026944,59.20219061,49.01404747,62.40581499,65.22894103,66.22982639,32.655749,49.785668,36.323065,41.446364,29.020256,24.908492,30.562301,11.597942,15.390234,12.005166,8.15498635,4.882760843,7.06962381,6.34104633,5.43515266,5.88375065,5.28193833,5.614637,17.25830565,14.50244397,12.32340282,18.09396087,12.24222861,7.5468024,9.39556977,6.17504045,8.55394685,5.07851609,5.69375079,9.8105862,14.96205898,13.3801173,13.39439117,8.79101309,10.2951406,9.32381059,11.44145913,7.88050854,9.96846968,8.70717716,12.77172417,16.6465185,7.30131352,7.24352216,7.63067837,7.46777291
광주,매도자많음,38.31909202,38.66535563,16.25972169,19.4109229,17.47760628,30.34069452,28.17775998,38.76457893,23.13676317,21.36517706,9.325862429,9.922070248,7.060432432,16.9589178,23.76687072,60.915123,47.355185,62.665164,55.723978,66.368935,71.077891,66.17048,88.402058,84.043477,86.917503,90.45140586,92.89145344,92.93037619,90.45553852,93.15942377,93.15906569,93.37314173,92.39357348,81.70038355,82.94833036,86.14828803,80.84113773,86.20867235,89.57848466,89.55792464,92.74170308,89.58634627,92.66061707,91.01554194,88.26768631,84.05604259,84.77778207,85.52570466,89.735508,88.0071823,89.6184618,86.52162224,91.69920813,88.27724316,90.22748792,86.08203082,82.28167386,91.66273232,92.30993583,91.34208003,88.81833596
광주,매수우위지수,68.78684955,81.78250101,113.4342223,87.05901462,86.94190091,72.84206319,75.58439779,65.12797499,87.22082278,108.1893764,122.1460845,131.141812,123.4733201,100.8532234,86.23643218,45.514005,55.503962,38.346607,47.105681,38.241874,32.935727,37.096739,11.597942,16.522813,14.159828,10.94220192,9.33433227,7.06962381,12.74787664,8.2459998,7.79811797,7.9717782,9.59821604,19.34092726,19.60089532,15.38002112,20.22376366,15.3404267,13.29622827,11.48858095,8.34155339,12.27336061,9.60024976,12.27516534,13.65404119,16.92585584,17.06431855,15.5541995,11.73797091,13.6904948,11.43926582,15.51529639,8.72107519,13.477044,10.837847,15.0642142,18.79013378,9.37322185,8.13660618,9.68516157,14.89555517
대전,매수자많음,11.57297287,21.17786501,21.54831841,20.91223019,15.13761893,27.11966568,10.79015926,18.22463158,18.83345362,15.38316948,21.86161389,15.44087419,13.60830716,5.275512042,6.626959995,1.164297,1.959224,2.548081,0,2.34625,1.657293,0.623731,0,0,0.480389,1.788661746,1.565322032,1.9155401,2.44233007,0.91180088,1.97600209,0.94123996,2.92872364,4.34470926,3.02614986,4.73776679,2.33984929,2.44259659,0.88472405,3.24209921,2.36102503,1.78886525,1.31941597,1.39716038,2.26917474,0.90672924,2.36839414,3.61668794,1.39356281,0.93032998,0.93059611,1.84614101,0.95062338,1.2281432,1.79051679,2.82577792,2.67844581,1.85325803,1.82159573,3.18693118,2.70346588
대전,비슷함,75.12596253,67.76806881,67.69548496,69.16724142,71.68582086,56.19297207,65.82356689,60.42169757,69.83619301,66.2578906,65.65795497,59.3735291,54.78926028,57.87652644,38.48587019,40.481841,28.937168,33.186126,30.623885,22.247259,24.676154,14.91739,14.844354,12.781141,15.466417,12.95302982,9.127830358,5.28263332,9.02691404,9.00013027,13.27130548,13.65072629,22.20991578,34.2391832,36.78307652,35.24818325,36.31057432,27.9400948,24.02416519,24.01242628,21.1867767,19.48992841,20.67994627,20.28107619,21.25962308,12.6529404,16.88133924,21.37850252,16.55892902,19.03875905,22.78336081,18.22278446,19.12569756,17.9478648,19.43849339,19.63615613,24.98715895,29.04915538,24.39945365,24.42038525,23.33580153
대전,매도자많음,13.3010646,11.05406618,10.75619662,9.920528389,13.17656021,16.68736225,23.38627385,21.35367085,11.33035338,18.35893992,12.48043114,25.18559672,31.60243256,36.84796152,54.88716982,58.353861,69.103608,64.265793,69.376115,75.406491,73.666554,84.45888,85.155646,87.218859,84.053194,85.25830844,89.30684761,92.80182658,88.53075589,90.08806884,84.75269243,85.40803375,74.86136058,61.41610754,60.19077362,60.01404997,61.34957639,69.61730861,75.09111077,72.74547451,76.45219827,78.72120634,78.00063777,78.32176343,76.47120218,86.44033035,80.75026662,75.00480954,82.04750816,80.03091097,76.28604307,79.93107453,79.92367906,80.823992,78.77098982,77.53806595,72.33439525,69.09758659,73.77895062,72.39268357,73.96073259
대전,매수우위지수,98.27190827,110.1237988,110.7921218,110.9917018,101.9610587,110.4323034,87.40388541,96.87096073,107.5031002,97.02422957,109.3811827,90.25527747,82.00587461,68.42755052,51.73979018,42.810436,32.855617,38.282288,30.623885,26.939758,27.990739,16.164851,14.844354,12.781141,16.427195,16.53035331,12.25847442,9.11371352,13.91157418,10.82373204,17.22330966,15.53320621,28.06736306,42.92860172,42.83537624,44.72371682,40.99027291,32.82528798,25.79361328,30.4966247,25.90882676,23.06765891,23.3187782,23.07539695,25.79797257,14.46639889,21.61812752,28.6118784,19.34605465,20.89941901,24.64455304,21.91506648,21.02694432,20.4041512,23.01952696,25.28771198,30.34405056,32.75567145,28.04264511,30.79424761,28.74273329
울산,매수자많음,21.48860974,39.22505891,21.59818516,12.75027721,10.00360365,6.990138513,2.931374892,5.317091562,5.406714076,6.125813568,7.789897824,5.775882616,8.0563059,3.783591893,3.939299071,2.632995,0.898695,0.8559,2.891064,2.647296,0.85987,1.71974,1.810286,2.953198,1.893408,0.668472064,0,0,2.12592376,1.89614838,1.98178669,2.81079386,2.48294968,1.69756048,1.84057238,3.63964822,2.77070068,0.54059242,1.50675634,1.86017584,0.54138615,1.79856257,0.61069176,1.26900143,0.66973294,2.66810356,1.88269661,5.16965083,1.96976822,3.78181303,7.10742938,4.32687082,5.00061616,4.43228261,3.71061916,3.41255105,7.76845921,6.37136904,6.44451973,10.05268929,8.2848625
울산,비슷함,49.72327147,38.43928638,54.75567093,56.79724965,52.97838328,55.9793464,58.34176335,46.00836984,39.28357712,68.38849807,56.51708851,59.53278489,68.15651909,44.9770593,36.30572036,38.201473,33.810828,30.190465,18.781241,26.692535,23.320277,24.541646,21.311168,13.894015,5.793913,7.383343846,5.785510882,10.89102125,14.68251547,15.79736051,19.40041921,26.31052042,27.03339381,27.97848142,32.76901466,38.07301458,28.05142664,26.34149739,19.69201877,12.70747708,16.29316093,15.35194434,22.66205679,20.56323045,20.35826917,28.25346711,34.22911854,33.71997542,33.7589565,26.42897357,25.06448716,24.59757537,24.36539681,24.01217841,24.36750828,26.38948095,27.97696025,29.24297025,32.2436423,28.53936752,28.60032745
울산,매도자많음,28.78811879,22.33565471,23.64614391,30.45247314,37.01801308,37.03051509,38.72686176,48.6745386,55.3097088,25.48568837,35.69301366,34.6913325,23.78717501,51.2393488,59.75498057,59.165532,65.290477,68.953634,78.327694,70.660169,75.819853,73.738614,76.878546,83.152787,92.312679,91.94818409,94.21448912,89.10897875,83.19156078,82.30649111,78.61779411,70.87868571,70.48365651,70.3239581,65.39041296,58.2873372,69.17787268,73.11791019,78.80122489,85.43234708,83.16545292,82.84949309,76.72725144,78.16776812,78.97199789,69.07842933,63.88818485,61.11037376,64.27127528,69.7892134,67.82808346,71.07555381,70.63398703,71.55553897,71.92187256,70.197968,64.25458054,64.38566071,61.31183798,61.4079432,63.11481005
울산,매수우위지수,92.70049094,116.8894042,97.95204125,82.29780407,72.98559057,69.95962342,64.20451313,56.64255296,50.09700528,80.6401252,72.09688416,71.08455012,84.26913089,52.54424309,44.1843185,43.467463,35.608218,31.902266,24.56337,31.987127,25.040017,27.981126,24.93174,19.800411,9.580729,8.720287974,5.785510882,10.89102125,18.93436298,19.58965726,23.36399258,31.93210815,31.99929317,31.37360238,36.45015942,45.35231102,33.592828,27.42268224,22.70553145,16.42782876,17.37593323,18.94906949,23.88344032,23.1012333,21.69773505,33.58967423,37.99451176,44.05927707,37.69849294,33.99259964,39.27934593,33.25131701,34.36662913,32.87674364,31.7887466,33.21458306,43.51387868,41.98570834,45.13268175,48.64474609,45.17005245
세종,매수자많음,6.896552,11.111111,26.923077,25,17.241379,10.344828,3.571429,14.285714,3.571429,10.714286,7.407407,3.703704,0,0,0,0,0,0,0,0,0,0,0,3.703704,0,3.703703704,1.960784302,6.52173908,7.54716986,11.53846155,5.88235293,3.77358492,1.96078434,3.70370369,4.76190472,2.08333327,4.08163263,1.88679242,1.9607843,1.96078429,0,3.84615382,7.84313723,0,0,1.92307692,0,3.57142852,1.88679244,1.9607843,3.84615379,0,0,5.26315782,38.09523808,22.03389834,1.7543859,1.63934422,1.72413786,3.33333334,6.34920631
세종,비슷함,58.62069,48.148148,57.692308,35.714286,41.37931,31.034483,32.142857,28.571429,25,32.142857,18.518519,40.740741,24,23.076923,25,0,7.142857,0,3.703704,3.571429,7.407407,11.111111,7.142857,7.407407,3.333333,7.407407407,5.882352906,17.39130432,26.41509429,26.92307691,27.45098033,33.96226414,37.25490194,40.74074078,38.09523809,29.16666666,28.57142851,18.86792455,15.6862745,3.92156857,3.84615382,0,3.92156862,6,12.24489792,15.38461536,9.09090897,17.85714281,11.32075473,7.84313718,7.69230758,12.72727267,15.51724131,21.05263156,28.57142856,50.84745764,42.10526316,34.42622954,31.03448276,30.00000003,33.33333336
세종,매도자많음,34.482759,40.740741,15.384615,39.285714,41.37931,58.62069,64.285714,57.142857,71.428571,57.142857,74.074074,55.555556,76,76.923077,75,100,92.857143,100,96.296296,96.428571,92.592593,88.888889,92.857143,88.888889,96.666667,88.88888889,92.15686279,76.08695659,66.03773584,61.53846155,66.66666674,62.26415095,60.78431372,55.55555553,57.14285719,68.75000007,67.34693886,79.24528303,82.3529412,94.11764714,96.15384618,96.15384618,88.23529415,94,87.75510208,82.69230773,90.90909103,78.57142867,86.79245284,90.19607852,88.46153863,87.27272733,84.48275869,73.68421061,33.33333336,27.11864401,56.14035094,63.93442623,67.24137938,66.66666664,60.31746032
세종,매수우위지수,72.413793,70.37037,111.538462,85.714286,75.862069,51.724138,39.285714,57.142857,32.142857,53.571429,33.333333,48.148148,24,23.076923,25,0,7.142857,0,3.703704,3.571429,7.407407,11.111111,7.142857,14.814815,3.333333,14.81481482,9.80392151,30.43478249,41.50943402,50,39.21568619,41.50943397,41.17647062,48.14814816,47.61904754,33.3333332,36.73469377,22.64150939,19.6078431,7.84313715,3.84615382,7.69230764,19.60784308,6,12.24489792,19.23076919,9.09090897,24.99999986,15.0943396,11.76470577,15.38461517,12.72727267,15.51724131,31.57894721,104.7619047,94.91525433,45.61403496,37.70491799,34.48275848,36.6666667,46.03174599
경기,매수자많음,13.71590708,20.61881212,31.23682182,34.29541767,33.88577672,25.50915821,17.02311816,19.57633665,22.63490853,30.40661711,40.49316983,31.53503171,21.16158164,6.040667218,2.637533346,2.945504,2.327024,2.434281,3.577691,2.850662,1.749556,1.623708,1.587914,0.973305,1.4119,2.603864908,3.743142032,2.79849174,3.35670627,1.8119924,3.18320735,2.62215834,3.89173986,3.17043858,3.4247233,3.53552157,1.53432619,1.18146448,1.47967684,1.55125049,1.84672565,2.23837463,1.8840298,1.83056353,3.31412286,5.82970217,5.65670532,3.93237566,2.7092491,1.77716411,1.53317239,2.16331816,2.37241074,4.0539145,2.46258175,3.15162708,9.5049025,3.21755747,3.13094109,4.99405731,10.40958427
경기,비슷함,53.54856791,47.34932319,44.82771451,48.63017509,51.50340572,55.74026312,59.86493521,57.2790141,58.06972264,56.85070768,50.9889384,58.16411755,62.90732314,64.68710592,57.01486657,45.192821,40.540205,38.757733,36.182408,32.378425,28.363987,22.572616,17.19355,14.594918,11.424585,8.053563526,8.24538775,10.66830995,12.86420488,14.43079988,16.26768112,20.24343949,22.90998086,25.7493489,26.76133318,27.33236627,24.81486593,19.45589948,16.24882556,15.32568402,17.10429481,18.60994238,20.50884071,20.7526575,24.16740867,27.09727136,30.75274737,31.94426623,26.86286748,23.71445711,22.44874164,21.84510555,21.77421209,22.4564663,22.02621488,22.69507361,25.0360752,28.97254995,28.20047699,25.5869019,24.38109724
경기,매도자많음,32.73552501,32.03186469,23.93546367,17.07440724,14.61081756,18.75057867,23.11194663,23.14464925,19.29536883,12.74267521,8.517891763,10.30085074,15.93109522,29.27222686,40.34760008,51.861675,57.132771,58.807986,60.239902,64.770913,69.886458,75.803676,81.218535,84.431777,87.163515,89.34257157,88.01147022,86.53319831,83.77908885,83.75720772,80.54911152,77.13440217,73.19827928,71.08021252,69.81394351,69.13211216,73.65080788,79.36263605,82.2714976,83.12306549,81.04897955,79.15168299,77.60712949,77.41677897,72.51846847,67.07302647,63.5905473,64.12335811,70.42788342,74.50837878,76.01808597,75.9915763,75.85337717,73.4896192,75.51120336,74.15329931,65.4590223,67.80989258,68.66858192,69.41904079,65.20931849
경기,매수우위지수,80.98038207,88.58694744,107.3013582,117.2210104,119.2749592,106.7585795,93.91117153,96.43168741,103.3395397,117.6639419,131.9752781,121.234181,105.2304864,76.76844036,62.28993326,51.083829,45.194252,43.626295,43.337789,38.079748,31.863098,25.820032,20.369379,16.541529,14.248385,13.26129334,15.73167181,16.26529343,19.57761742,18.05478468,22.63409583,25.48775616,30.69346058,32.09022606,33.61077979,34.40340941,27.88351831,21.81882843,19.20817924,18.428185,20.7977461,23.08669164,24.27690031,24.41378457,30.79565439,38.75667571,42.06615802,39.80901755,32.28136568,27.26878533,25.51508643,26.17174186,26.51903357,30.56429531,26.95137839,28.99832777,44.0458802,35.40766488,34.46235917,35.57501653,45.20026578
충북,매수자많음,8.171074487,10.99087712,22.49567758,13.41180151,24.03603636,31.88286018,28.8604425,25.2642596,45.4183127,49.84517272,64.68346979,73.23333978,62.93996662,34.76284473,14.26078043,3.998483,13.093409,13.56081,15.515532,19.105535,15.067519,13.493457,5.833352,4.403353,2.631308,2.334436431,7.355911217,1.31989064,5.9880681,1.46777064,0.70626839,2.69431136,6.69711855,0.7768488,5.26307551,0.72445009,1.61432901,0.66864288,0,0.72012508,1.96403704,0,1.44898313,1.38083628,0.55392225,0.68911407,0.7698954,0.78365248,3.83296935,1.31330453,0.87435258,0,2.58064157,1.95846679,1.23213871,1.80085213,2.83610746,2.89670765,2.19410405,3.74801025,2.09381927
충북,비슷함,52.78784761,38.95678588,42.11846483,43.4916662,58.32520245,42.30466096,54.68308753,56.73765664,37.51589873,37.99309059,24.75363223,19.65603195,30.43810243,48.41525957,56.03824622,66.593044,55.503737,56.739174,53.592135,47.207266,45.693934,37.482482,15.047525,12.781265,29.938591,24.55557787,20.91698035,16.22579987,23.26943164,19.24147111,17.44894178,16.06352874,19.71300289,13.39053152,22.77462968,28.76158049,33.74156643,14.15490106,13.29558049,31.96638597,31.5006974,29.16882577,23.68710605,19.79279141,27.04513697,30.37122605,28.58604186,32.15718304,28.32291191,31.3351641,31.31051698,27.32783721,31.11754095,33.26780665,27.84863501,32.75621114,28.64509731,27.77231065,24.05621993,23.51374573,23.78624147
충북,매도자많음,39.0410779,50.052337,35.38585759,43.09653229,17.6387612,25.81247886,16.45646998,17.99808376,17.06578857,12.16173669,10.56289798,7.110628271,6.621930953,16.8218957,29.70097335,29.408473,31.402854,29.700016,30.892333,33.687198,39.238548,49.024061,79.119123,82.815383,67.430101,73.1099857,71.72710843,82.45430949,70.74250026,79.29075825,81.84478982,81.2421599,73.58987857,85.83261968,71.9622948,70.51396942,64.64410456,85.17645606,86.70441951,67.31348895,66.53526556,70.83117423,74.86391082,78.82637231,72.40094077,68.93965988,70.64406274,67.05916448,67.84411873,67.35153137,67.81513044,72.67216279,66.30181749,64.77372656,70.91922628,65.44293673,68.51879523,69.33098169,73.74967602,72.73824403,74.11993926
충북,매수우위지수,69.12999658,60.93854012,87.10981999,70.31526923,106.3972752,106.0703813,112.4039725,107.2661758,128.3525241,137.683436,154.1205718,166.1227115,156.3180357,117.940949,84.55980708,74.590011,81.690555,83.860794,84.623199,85.418337,75.828971,64.469395,26.714229,21.58797,35.201207,29.22445073,35.62880278,18.86558116,35.24556784,22.17701239,18.86147857,21.45215146,33.10723998,14.94422912,33.30078071,30.21048068,36.97022445,15.49218682,13.29558049,33.40663613,35.42877148,29.16882577,26.58507231,22.55446397,28.15298148,31.74945418,30.12583266,33.724488,35.98885062,33.96177317,33.05922214,27.32783721,36.27882408,37.18474023,30.31291243,36.3579154,34.31731224,33.56572596,28.44442804,31.00976622,27.97388001
충남,매수자많음,15.97271294,11.71413807,31.08437059,15.97031811,24.10510234,32.10974383,26.02125562,18.9599262,27.32289962,22.22685641,35.76279978,34.63774715,29.62055918,18.69973138,14.57056034,6.235855,4.504025,7.145704,7.278525,6.221044,3.07454,2.313495,2.257845,1.821813,0,4.465642746,3.812791911,1.43081112,1.74177634,1.76369961,1.29500438,0.77958597,2.81438757,1.01519797,5.30332271,4.63192073,1.30932694,2.6308586,1.03992384,2.51815463,0.5544066,2.27451016,2.23745416,1.86547972,1.20469925,1.67705416,2.95200721,1.45422733,1.29757708,3.02834676,1.9144887,0.90570844,1.06244396,3.2607997,1.39789092,0.7771339,0.54661584,0.95113447,0,3.22935185,0.94983583
충남,비슷함,34.5629052,47.6639546,34.08784024,55.60129852,44.58026101,40.40696253,45.11455902,56.56406568,49.62475573,59.56336294,54.35400004,54.06870286,63.33250698,67.47708969,63.30424174,68.852402,63.518105,56.567588,58.213946,51.444173,58.842352,49.403552,42.908576,30.061889,28.607879,14.80847072,14.91632404,13.61537335,17.91782113,20.88675132,19.63798218,20.73300257,23.41884632,31.64398529,25.18042551,25.47808585,21.63150046,25.76095237,16.42823203,23.41319839,19.66645273,21.43151865,17.93074337,17.09714728,19.14348419,23.11211175,30.73264207,30.89047766,26.18608419,19.9071928,16.80236577,18.04468843,16.33267705,20.53633148,19.78139143,21.39993797,22.91752383,18.23483079,19.70944808,22.51009689,21.18595564
충남,매도자많음,49.46438187,40.62190732,34.82778917,28.42838337,31.31463665,27.48329364,28.86418536,24.47600812,23.05234465,18.20978064,9.88320018,11.29355,7.046933835,13.82317893,22.12519792,24.911743,31.97787,36.286708,34.507529,42.334783,38.083109,48.282954,54.833579,68.116298,71.392121,80.72588653,81.27088405,84.95381553,80.34040253,77.34954907,79.06701344,78.48741146,73.76676611,67.34081674,69.51625179,69.88999342,77.05917261,71.60818903,82.53184413,74.06864698,79.77914067,76.29397119,79.83180247,81.037373,79.65181656,75.21083409,66.31535072,67.65529501,72.51633873,77.06446044,81.28314552,81.04960314,82.60487899,76.20286882,78.82071766,77.82292814,76.53586033,80.81403474,80.29055192,74.26055126,77.86420853
충남,매수우위지수,66.50833107,71.09223075,96.25658143,87.54193475,92.79046568,104.6264502,97.15707026,94.48391808,104.270555,104.0170758,125.8795996,123.3441972,122.5736253,104.8765524,92.44536243,81.324112,72.526156,70.858996,72.770996,63.88626,64.991431,54.030541,47.424266,33.705515,28.607879,23.73975622,22.54190786,16.47699559,21.40137382,24.41415054,22.22799093,22.29217451,29.04762145,33.67438122,35.78707092,34.74192731,24.25015433,31.02266957,18.5080797,28.44950766,20.77526593,25.98053896,22.4056517,20.82810672,21.55288269,26.46622008,36.63665649,33.79893232,28.78123835,25.96388632,20.63134318,19.8561053,18.45756498,27.05793088,22.57717326,22.95420576,24.01075551,20.13709974,19.70944808,28.96880059,23.0856273
전남,매수자많음,9.809238645,10.49273065,5.447438612,7.104909106,9.217634067,8.545771122,6.175351179,2.928107607,6.767782784,3.949422799,12.97666601,8.681277728,15.10029685,7.895400703,4.038837353,0,0,4.537365,1.101501,2.423302,6.586361,2.307907,1.101501,1.121257,2.154708,3.046026386,2.337354851,3.81481539,5.25244904,4.20482942,0,0,0.91123461,0.89746382,4.25316646,0,0.91549061,0,0.71355358,0,0,1.67449074,1.25422583,1.01742634,1.6976932,2.86178168,1.62210013,0.88264249,0,0,0,2.39329038,0,0.68000234,0.67398716,1.10617741,0,0,1.67411355,1.98519361,1.9360191
전남,비슷함,35.98965849,29.07574563,45.09512667,56.82414992,37.96004506,45.78891834,46.84627176,44.88821377,44.0725815,50.44673679,41.99672924,23.61974252,31.3796927,30.53900099,33.26781716,11.069074,6.78989,8.238895,20.746726,7.369767,13.849632,22.781406,23.536608,30.565787,29.195351,15.0751549,16.96417372,26.69796572,16.01776055,18.05524413,15.75537012,16.7028662,15.28935114,24.33054009,23.72283256,17.28662092,18.58848551,18.68178355,13.01149641,10.31858314,4.7680528,8.82211897,8.06212632,8.2294951,5.23721228,11.63067349,14.62114443,11.58389571,17.2789921,11.90591508,12.32159421,12.5708388,20.04791161,20.39200713,18.44517903,19.90119697,30.07051682,15.46388391,19.30172774,10.05026611,17.89412183
전남,매도자많음,54.20110287,60.43152373,49.45743471,36.07094097,52.82232088,45.66531054,46.97837707,52.18367862,49.15963572,45.60384041,45.02660475,67.69897975,53.52001046,61.56559831,62.69334548,88.930926,93.21011,87.223739,78.151773,90.206931,79.564007,74.910686,75.361891,68.312955,68.649941,81.87881871,80.69847143,69.48721889,78.72979041,77.73992645,84.24462988,83.2971338,83.79941426,74.77199609,72.02400098,82.71337908,80.49602388,81.31821645,86.27495001,89.68141686,95.2319472,89.50339029,90.68364786,90.75307856,93.06509452,85.50754483,83.75675544,87.5334618,82.7210079,88.09408492,87.67840579,85.03587083,79.95208839,78.92799053,80.88083381,78.99262562,69.92948318,84.53611609,79.02415871,87.96454028,80.16985907
전남,매수우위지수,55.60813578,50.06120692,55.9900039,71.03396813,56.39531319,62.88046058,59.19697411,50.74442898,57.60814707,58.34558239,67.95006127,40.98229798,61.58028639,46.32980239,41.34549187,11.069074,6.78989,17.313626,22.949728,12.216372,27.022354,27.397221,25.73961,32.808302,33.504768,21.16720767,21.63888342,34.3275965,26.52265863,26.46490297,15.75537012,16.7028662,17.11182035,26.12546773,32.22916548,17.28662092,20.41946673,18.68178355,14.43860356,10.31858314,4.7680528,12.17110046,10.57057797,10.26434778,8.63259868,17.35423685,17.8653447,13.34918069,17.2789921,11.90591508,12.32159421,17.35741955,20.04791161,21.75201181,19.79315335,22.11355178,30.07051682,15.46388391,22.64995483,14.02065332,21.76616003
경북,매수자많음,11.03873902,33.39768625,43.12121061,20.09388916,24.33627172,16.68916503,16.94028853,14.29165548,16.24856602,14.64417436,29.93110822,22.87035081,16.4855491,9.902398345,8.493444655,3.957014,2.666272,9.482671,10.268471,5.174059,8.660115,0.931302,3.313478,1.488103,0.654991,3.633379447,3.449284782,3.90656688,2.99313192,4.54209107,4.20938605,2.80514336,7.04037874,4.27981986,2.30980009,2.07177021,1.84972183,4.52549446,3.08807348,6.23910033,5.88266345,4.573445,4.74053053,3.66927621,2.74975207,4.06566117,5.72514818,10.54939646,5.96052531,6.36317259,4.75789808,5.37304824,5.57827609,5.19459849,2.37988311,2.71658601,2.57233861,1.25870483,3.3146925,4.8303114,3.67211297
경북,비슷함,32.75605363,25.57111351,24.34819605,43.38352241,46.46834818,51.72747792,47.34496793,46.41072658,49.63773567,59.89532001,53.26996657,55.12319365,68.89268497,65.19185414,60.39227921,49.145835,45.951348,48.104488,38.816129,44.848903,42.64789,33.637997,27.133564,27.655882,19.779023,20.92253686,16.70900057,17.68027098,21.92444932,22.90391963,22.46131557,23.71253056,18.29447417,26.8108905,25.58267289,28.83390916,33.26976074,24.58648148,13.624177,15.62459024,14.76611509,16.86994725,21.26897975,22.96602216,20.15116572,20.40927295,21.46504401,19.64199917,23.75637938,23.70901018,20.48648499,18.08838267,13.85131938,15.7381458,18.64069335,16.76200026,17.6322384,24.20210939,28.53354553,24.01162195,26.64502402
경북,매도자많음,56.20520735,41.03120024,32.53059334,36.52258843,29.1953801,31.58335705,35.71474354,39.29761794,34.1136983,25.46050563,16.79892521,22.00645555,14.62176593,24.90574751,31.11427614,46.897152,51.38238,42.412841,50.9154,49.977038,48.691995,65.430701,69.552957,70.856014,79.565986,75.44408369,79.84171465,78.41316214,75.08241876,72.5539893,73.32929838,73.48232609,74.66514709,68.90928965,72.10752702,69.09432063,64.88051742,70.88802406,83.28774952,78.13630943,79.35122145,78.55660775,73.99048972,73.36470163,77.0990822,75.52506589,72.80980781,69.80860438,70.28309532,69.92781723,74.75561693,76.53856909,80.57040453,79.06725571,78.97942354,80.52141374,79.79542299,74.53918578,68.15176197,71.15806665,69.68286301
경북,매수우위지수,54.83353167,92.36648602,110.5906173,83.57130074,95.14089162,85.10580799,81.22554499,74.99403754,82.13486772,89.18366872,113.132183,100.8638953,101.8637832,84.99665083,77.37916852,57.059862,51.283892,67.06983,59.353072,55.197022,59.96812,35.500601,33.760521,30.632089,21.089005,28.18929576,23.60757013,25.49340474,27.91071316,31.98810176,30.88008767,29.32281727,32.37523166,35.37053021,30.20227307,32.97744959,36.96920441,33.6374704,19.80032395,28.1027909,26.531442,26.01683725,30.75004082,30.30457458,25.65066987,28.54059528,32.91534037,40.74079208,35.67742999,36.43535536,30.00228115,28.83447916,25.00787156,26.12734278,23.40045956,22.19517227,22.77691563,26.71951904,35.16293053,33.67224475,33.98924996
경남,매수자많음,10.90501089,32.91827814,28.90371072,18.98990331,11.25048269,9.27320177,6.863649198,10.23381969,11.16334338,19.75263746,25.50075441,31.17585018,23.46378645,14.4682388,9.144450236,8.669374,10.695419,9.311117,12.756639,7.673156,9.321764,5.801531,2.783225,1.930002,2.515661,2.341551366,3.570094819,2.29588315,2.50472303,4.17670714,2.86191255,1.49739241,4.05052453,1.89495902,2.18666499,3.13720673,4.48557504,2.89790062,2.66965211,2.39413136,3.25987531,3.65006763,4.2507125,1.68490637,2.7991876,2.76962039,2.5944817,3.49287803,3.8400488,2.17045137,2.79277557,2.55899938,3.5092628,1.60249119,2.87857144,2.37145969,2.83366667,3.1464126,3.17706225,2.84953836,4.90975688
