지역명,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
김해시,83.55671,84.350038,85.625604,86.914783,87.942377,89.4951,90.553649,91.140303,92.425829,93.109792,95.105203,96.912289,98.168702,99.315308,99.797845,100,100.23427,100.1893161,100.1594555,100.0066614,99.99723289,99.90207391,99.65679555,99.3765999,98.96561705,98.20145808,97.23250913,96.41497654,95.63123073,94.81036833,93.59955732,92.8420874,92.66677245,92.56207522,92.44917479,92.23440843,92.0187646,91.85331404,91.70779691,91.48977248,91.38540609,91.21594993,90.18883961,90.11294729,90.08459588,89.93053494,89.82306387,89.59198255,89.51077692,89.44365729,89.3007015,88.871128,88.54109379,88.33725175,88.01507358,87.82130453,87.73188497,87.63245323,87.62501229,87.60115449,87.53378077
밀양시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.9529619,104.8988054,104.7516266,104.5707534,104.4643935,104.4736955,104.435107,104.3862803,104.5907032,104.7066249,104.7498538,104.9631842,105.0198464,105.0819,105.2392879,105.3562637,105.3364518,105.552069,105.6016049,105.7091136,105.8848537,106.4552671,107.3539573,107.7188223,107.9813071,108.2502723,108.2739308,108.1895399,108.4141442,108.7655525,108.8039402,108.9827799,109.0098323,109.2155519,109.3568757,109.7029486
거제시,92.622672,92.656548,93.029276,93.633186,94.119243,94.129644,94.383583,94.31532,95.11499,95.711661,96.673839,98.274528,98.680076,99.622336,99.96418,100,100.2256986,100.7430571,101.1017547,101.2704019,101.4651218,101.5650871,101.604196,101.5390477,101.4537954,100.6791784,100.2627692,99.29936933,97.72755729,96.69332316,95.09360092,93.48611366,92.84652877,92.61272015,92.37975886,92.15787775,91.99137729,91.89569111,91.13170926,90.77605795,90.48549669,89.56417783,87.23949875,86.60499833,86.06824173,85.18706917,84.4948931,84.13432085,84.04913278,83.72597672,82.97773402,82.32706865,81.78316274,81.25878375,80.85204938,79.57607664,78.92917231,78.60376503,78.25060725,77.93020339,77.72971547
양산시,83.998395,84.752701,87.132311,88.880341,89.894666,90.533166,91.451628,92.70069,93.618484,94.356413,95.871798,97.179152,97.728102,99.30331,99.581457,100,100.6823269,101.1531712,101.7433622,102.7234173,103.322211,103.4575638,103.3098484,103.0421249,102.7482747,101.5416677,100.7100651,99.93458758,99.56286267,98.60047037,97.6048904,96.90765798,96.46642777,96.1639909,95.99923998,95.75715053,95.68588591,95.43064537,95.10813021,94.7695703,94.67047704,94.20059575,93.93172924,93.79720184,93.44922916,93.2713054,93.09077406,92.82989927,92.57388347,92.42354107,92.24412218,91.60418026,91.23559056,90.70107389,90.30505651,90.03982509,89.75260948,89.69842134,89.43661235,89.23011874,89.18068562
의령군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,106.7950725,107.3999197,107.3999197,107.3999197,107.3999197,107.3999197,107.3999197,107.3999197,107.8994363,108.3977825,109.1415636,109.1415636,109.1415636,113.1522755,117.0592723,119.8464872,120.0460032,120.8975151,120.8975151,122.9625446,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969,123.1321969
함안군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.8604729,103.8797625,103.9494472,103.9679027,103.9741267,103.5139824,103.2141766,102.8543447,103.056816,103.1405546,103.3742341,102.4986767,102.3310505,102.4091694,102.4396007,102.4658729,102.4815109,102.5280232,102.3524815,102.6249383,102.6594972,102.720881,102.720881,102.4651202,102.9582097,103.4392685,103.5222531,103.452191,103.5068193,103.7170038,103.7170038,103.7727924,103.9715635,103.9828515,104.0507333,104.2316152
창녕군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,101.6152879,101.6152879,101.6152879,101.6152879,101.6152879,101.7044449,101.6983641,101.7109048,101.4149228,101.4149228,101.4149228,101.4149228,101.4149228,101.4149228,101.4149228,101.5621641,101.5621641,101.5621641,101.9695236,101.9695236,101.9695236,102.0871707,102.2213734,102.2213734,102.2213734,102.329361,102.329361,102.329361,102.9598797,103.3423763,103.4445921,102.9244509,102.778595,102.778595,102.5807692,102.5807692
고성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.2642447,104.3016381,104.3016381,104.3016381,104.3016381,104.3016381,104.0155194,103.902059,103.902059,103.8226056,103.8064097,104.8205715,104.8205715,104.9182726,105.0100445,105.0554024,105.0554024,105.0554024,105.0554024,105.0570807,105.3721835,105.6102436,105.6102436,105.6102436,105.9551023,106.0829391,106.2157123,106.2157123,106.2157123,106.1605493,105.9185522,105.9020925,105.8396968,105.5235231,105.4256802,105.4256802
남해군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.9993054,100.9993054,100.9993054,100.9993054,100.9993054,100.9993054,100.1971893,100.1971893,100.1971893,100.1971893,100.1971893,100.1971893,100.9026504,100.9026504,100.9026504,100.9026504,100.9026504,100.9026504,100.9026504,100.9026504,100.9026504,100.9026504,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783,102.0187783
하동군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.5202412,100.5202412,100.5202412,100.5202412,100.5202412,100.5202412,100.5202412,100.5202412,100.5202412,100.5202412,100.5202412,102.9637459,102.9637459,102.9637459,102.9637459,104.0318345,104.0318345,104.0318345,104.0318345,104.0318345,104.0318345,104.0318345,103.6865006,103.6865006,103.6865006,103.6865006,103.6865006,103.6865006,103.1355906,103.1355906,103.8295613,103.8295613,103.8295613,103.2710805,103.2710805,103.2710805
산청군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105.859382,105.859382,105.859382,105.859382,105.859382,105.859382,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,105.103536,106.1301883,106.1301883,106.1301883,106.1301883,106.1301883,106.1301883,106.1301883,106.1301883
함양군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.5027778,104.5027778,104.5027778,104.5027778,104.5027778,104.6864915,104.8552215,104.8552215,104.8552215,105.0299867,105.0976959,105.1633314,105.1633314,105.1633314,105.1633314,105.1633314,104.6614168,104.6614168,104.6614168,104.6614168,104.4366568,104.3601455,104.0519165,104.0519165,104.7633624,104.7633624,104.7633624,103.727206,102.805665,101.3079976,101.3079976,101.0127876,101.0127876,101.0077239,100.8500206,100.8500206
거창군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.16674,104.0058298,103.9748932,103.0355251,102.5724901,102.437191,101.6182517,101.562028,101.562028,101.0858299,101.0858299,101.0146226,100.9423708,100.8230218,100.7322584,100.6017788,100.3175013,99.32699667,98.02804056,97.71547639,97.15386354,96.76432816,96.11731553,96.11731553,95.87611712,95.78040776,95.68704606,94.66495405,93.83654603,93.16691481,91.71627885,91.35437217,91.00204283,90.97410719,90.66821174,90.52648649
합천군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112.6694713,115.8269417,115.8269417,115.8269417,115.8269417,115.8269417,115.8269417,115.8269417,115.8269417,115.8269417,115.8269417,115.8269417,114.2644819,114.2644819,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106,114.5022106
제주,79.177953,79.108571,79.995756,80.447189,80.785274,81.073585,81.680007,82.612435,85.061669,86.948242,89.906807,91.889461,93.892114,97.957227,99.425408,100,100.8192921,101.4100403,102.1561543,103.632719,104.9744638,105.1049972,105.1702261,105.2533937,105.1599346,105.1389612,104.5592092,103.3510506,102.835837,101.4369864,100.8609739,100.3746395,99.88229388,99.34483803,99.15744035,99.11947513,99.14725405,98.95186097,98.78601979,98.57542179,98.4871255,98.39515432,98.24470567,98.236273,98.10713342,97.9422298,97.88036824,97.81587587,97.750794,97.66044158,97.43960851,97.28252876,97.15016138,96.60721356,96.20772457,96.10315396,95.83381558,95.6959351,95.57807361,95.50253351,95.36439196
제주시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,106.0613154,105.3483136,104.2167512,103.790519,102.1902326,101.4137569,100.7331402,100.1817009,99.52122187,99.22611683,99.10282045,99.12389019,98.94226987,98.69491495,98.41985621,98.30548364,98.15155014,98.01532973,98.04610459,97.94613201,97.73278817,97.65511535,97.54752542,97.48919435,97.34314804,97.07410405,96.89480202,96.82811066,96.21275929,95.82085613,95.76203934,95.60664157,95.46542558,95.32213753,95.2679404,95.1638865
서귀포시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105.4280154,105.2895208,103.772925,102.9329229,102.1831365,102.2894319,102.4738336,102.1742192,102.0560949,102.2472454,102.5139516,102.5667979,102.3151575,102.4375208,102.4518018,102.4518018,102.5740084,102.3683484,102.2219651,101.9862009,101.9856524,101.9773341,102.0611984,101.9705864,102.0696126,102.0081572,101.9228472,101.5581114,101.2522804,100.8119998,100.541345,99.85973867,99.72876692,99.69531713,99.54304385,99.28090205
강원,83.138184,83.613775,84.144196,84.613057,85.260838,85.782535,86.550031,87.060898,88.385615,89.921964,91.759212,93.97992,94.882132,97.596454,99.092132,100,100.6183199,101.1229016,102.1416668,103.2924552,104.4040843,105.0411245,105.4746798,105.5891047,105.67375,105.3873712,104.8655118,104.0884622,103.7522026,103.3507553,103.0397339,102.5587657,102.3123019,102.0213588,101.9572461,102.1894472,102.3323118,102.4913237,102.5964728,102.6536743,102.6383023,102.5972035,102.5757495,102.5292985,102.459377,102.4187864,102.3620347,102.3898306,102.333887,102.2660802,102.2038875,102.1083266,102.0210083,101.9605835,101.8976833,101.6974496,101.5440647,101.4660991,101.4503271,101.3667507,101.3754929
춘천시,84.38205,85.02004,85.438006,86.019242,86.509804,87.182997,88.360974,88.9551,89.989379,91.599514,93.570199,95.220763,96.349291,98.454065,99.212654,100,100.4182371,100.8625851,101.5853833,102.2367168,102.9029985,103.1787487,103.5158057,103.6042668,103.5096852,103.0249375,102.5286463,101.9752662,101.2135773,100.9967643,100.7378054,100.5295565,100.4149835,100.4047802,100.6427933,101.246397,101.6279608,101.9735877,102.342913,102.9114198,103.3509288,103.7382413,104.5861407,104.9487732,105.2135628,105.3516267,105.3908192,105.7236818,105.7741614,105.947556,106.0219771,106.0642329,106.132506,106.3027315,106.3671581,106.3862883,106.4747112,106.4673774,106.4677444,106.5337353,106.5286641
원주시,84.987883,85.323664,85.945651,86.479769,87.151926,87.409366,87.893718,88.251024,89.494569,90.371627,91.412874,93.893322,94.297326,97.588743,99.234014,100,100.5933165,100.927595,102.105562,103.322771,104.149773,104.704607,105.1243478,105.2510754,105.3939127,105.2087053,104.1275545,102.5108606,102.2451046,101.7462649,101.3091639,100.329611,99.83290999,98.96090891,98.62361793,98.7945899,98.93658504,99.1264243,99.2291994,99.13519015,98.94652999,98.77049618,98.53531752,98.42690085,98.34831204,98.30731481,98.26453259,98.29985814,98.24936343,98.14707907,98.17046371,98.01317253,97.83174907,97.56239517,97.28403845,96.94785562,96.62828131,96.5487733,96.52537473,96.50639056,96.49598817
강릉시,77.997067,78.499103,79.02081,79.21156,80.036784,80.82803,81.533857,82.208099,84.091529,86.729966,89.835191,92.385886,93.880029,96.39933,98.662314,100,100.9466513,101.8479045,102.9933837,104.7280389,106.9894241,108.2871367,108.8822558,109.0108402,109.2421402,108.8077777,108.4121274,107.8631326,107.2755446,106.1329975,105.5762114,104.7187828,104.384033,104.2761746,104.1246527,104.1067211,104.0847424,103.9605661,103.8320699,103.2170842,102.9587705,102.4927012,101.5786334,101.0431043,100.4749712,100.0087343,99.6424116,99.41774625,99.17382044,98.75738927,98.17305894,97.83400943,97.70974415,97.6078148,97.41067516,96.89820512,96.49341399,96.14208314,95.927186,95.38959618,95.31391692
동해시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108.8712206,108.8579113,109.1057755,109.3827661,109.3827661,109.4372018,109.7092562,109.9103018,109.9230774,110.0221727,109.9459698,110.0163744,110.0640488,109.9470978,110.4850237,110.5804433,110.6437981,110.9008294,111.0087252,110.9292295,110.8338148,110.8338148,110.7861761,110.7873596,110.9489574,111.0011248,111.0276136,110.9406945,110.9106212,111.1044013,110.9691421,110.9062219,110.9212172,111.1418983,111.2192073,111.5046442
태백시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.5806671,103.5806671,103.5806671,103.5806671,103.5806671,103.5806671,103.5806671,103.5806671,103.5806671,103.5806671,103.6242542,103.6242542,103.949172,103.949172,103.949172,103.949172,103.949172,103.8194807,102.9304195,103.1377725,103.0706255,103.0706255,102.470989,102.470989,102.470989,102.470989,102.470989,102.4540559,102.4540559,102.1845126,101.4693621,101.5244724,101.5244724,101.5244724,101.5868129,101.5868129
속초시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105.3240746,104.9565943,104.3081315,104.1315562,103.7606144,103.412563,103.1107058,102.8623766,102.833184,102.6245163,102.6722199,102.6665738,102.5700423,102.538174,102.5365961,102.466386,102.5795521,102.5155594,102.5299594,102.3937972,102.5055776,102.3441179,102.2490613,101.9989387,101.7363125,101.4729452,101.3016446,101.0453925,100.9747449,100.9525758,101.0086992,100.8965607,100.7997952,100.7156676,100.372103,100.3458457
삼척시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.4222325,104.7527854,104.7977521,104.7977521,104.8259587,104.829655,105.1752302,105.1660029,105.2520222,105.82633,106.3306931,106.4462398,106.508122,106.5872373,106.877744,106.9218704,107.0867981,107.1458569,107.3559541,107.4702882,107.534379,107.534379,107.5006561,107.6051782,107.7311604,107.7763944,107.9575341,108.1406131,108.3591869,108.6064195,108.572309,108.7368617,108.7368617,108.7549271,108.8983013,109.0595835
홍천군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,106.8364167,107.2485916,107.4260969,107.4260969,107.3303225,107.2170393,107.0860461,107.0284569,107.1780025,106.7936789,106.8110741,106.7911049,106.9100812,106.6845806,106.3119037,105.7673639,105.3134447,105.2062473,104.8658888,104.5383673,103.9818831,103.9797265,104.0824874,104.0673634,104.0673634,104.2324031,104.3076257,104.2387983,104.2387983,104.1932534,104.1327576,104.0443414,104.0443414,104.1551717,103.9913192,104.0879644
횡성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.1507849,110.9827996,111.1310636,111.1310636,111.8507111,111.8507111,112.8737964,113.1677308,114.1477861,114.0851893,114.6151931,114.6151931,114.7006022,114.7126383,114.755249,115.0970972,115.1419109,115.123731,115.4974358,115.7399881,115.8457128,115.8973549,115.8973549,116.0406101,116.0428773,115.9731789,115.9731789,115.9608137,115.8947554,116.6831742,116.458777,116.6128097,116.6166324,116.83487,116.8761998,116.8761998
영월군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,102.2468774,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,101.9924945,102.1638705,102.1638705,102.1638705,102.2986844,102.967072,102.967072,102.967072,102.967072,103.1356494,104.6032944,104.6032944,104.6032944,104.7990158,104.7990158,105.8560179,105.9054521,105.9054521,105.9054521,105.9054521,105.9054521
평창군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.7974551,105.488657,105.5529725,105.5529725,105.5529725,105.5529725,106.8903447,106.8317815,107.8488299,108.5792998,109.199616,109.199616,109.5697994,110.4537397,111.0113784,110.981781,109.4988115,109.2086172,108.8962103,108.8962103,109.1806461,109.9998624,109.9998624,110.0677207,109.7709158,110.0810384,110.7744095,110.7744095,111.6632122,113.9221701,114.8432153,115.5280879,116.3623726,117.3525093,117.3525093,117.4973554
정선군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,102.8100733,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,100.2528444,97.55142048,97.55142048,97.55142048,97.55142048,97.55142048,97.55142048
철원군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.3761752,103.7542892,103.6352584,104.1297704,104.1297704,104.1297704,103.5175893,103.5175893,103.2108686,103.2108686,103.2108686,103.1432062,103.1432062,103.1432062,103.1432062,102.2636465,102.1841985,101.9099094,101.6506721,101.2412058,101.366826,101.366826,101.366826,101.6799458,101.6799458,101.6799458,101.5085981,101.5085981,101.1375984,101.1755626,101.221538,101.221538,101.221538,101.221538,101.221538,101.221538
화천군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.580956,103.580956,105.838977,105.838977,105.838977,105.838977,105.838977,105.838977,105.838977,105.838977,105.838977,105.838977,107.2629878,107.2629878,107.2629878,107.2629878,107.2629878,107.5741957,107.5741957,107.5741957,107.5741957,107.5741957,107.5741957,107.5741957,109.1550687,109.5477474,109.5477474,110.2120263,110.2120263,110.2120263,110.2120263,110.2120263,110.2120263,110.2120263,110.2120263,110.2120263
양구군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.4922252,103.4922252,103.4922252,103.4922252,103.4922252,106.1441349,106.5956475,106.5956475,106.5956475,106.5956475,106.6708511,106.6708511,106.6874606,106.6874606,106.6874606,106.6874606,106.6874606,109.8685144,110.0015923,110.0015923,110.0015923,110.0015923,110.0015923,110.0015923,110.0015923,110.0015923,110.1305415,110.1305415,110.3324239,110.3324239,110.3324239,110.3324239,110.3324239,110.3324239,112.5221627,113.6666007
인제군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.1848097,103.1848097,103.1848097,103.1848097,103.1848097,102.4231599,102.7169135,102.7169135,102.7169135,102.7169135,102.7169135,102.8626504,102.8626504,103.1604452,103.7365221,105.0130213,105.3654226,105.4536503,105.8845402,106.0261663,106.0261663,106.0261663,106.0261663,106.0261663,106.5190201,106.3773933,106.5196787,107.4634162,107.8462986,107.9896901,108.4178876,108.0217828,108.0778966,108.1899222,108.6788881,108.6788881
고성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.1151483,110.1151483,110.8764273,112.8731768,112.8731768,112.8731768,112.5800155,113.0327361,112.6789563,112.3433253,112.3433253,112.3250139,112.3250139,112.3250139,111.8208242,110.3616832,110.2471317,109.4947202,109.4557849,109.1573515,108.868241,108.545363,108.545363,108.545363,108.3735893,108.3735893,107.9006166,107.8842517,107.7564144,108.0043752,107.16247,106.9212676,106.9446804,107.1006486,107.5212889,107.4156281
양양군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.8307317,111.4224862,111.453493,111.453493,111.6151573,111.6151573,111.4991766,111.6511887,111.702263,112.560663,112.7947063,112.7938285,114.173261,114.1863444,114.5604407,114.7385362,114.7090361,114.3334106,114.2560498,113.758814,114.2433909,114.8476287,114.6608206,114.6608206,114.6332523,114.2492487,114.2492487,114.0712977,113.9966971,114.0877938,114.0449845,113.8723232,113.8255194,113.8255194,113.8255194,113.8318428
전북,86.573373,86.752404,87.266086,87.882106,88.307824,88.743417,89.533438,90.386166,91.630248,92.443398,93.78728,95.265511,96.596539,98.269054,99.25531,100,100.7809304,101.6553909,102.7853251,104.1369679,105.0259032,105.4184291,105.6677186,105.730048,105.7710402,105.4537015,104.4809327,103.4599714,103.0215433,102.5188791,101.844183,101.164729,100.842036,100.4769375,100.1379263,99.99386716,99.68824972,99.43751903,99.06111163,98.89215602,98.73021101,98.64000535,98.5432674,98.50650115,98.50895535,98.68339275,98.78018473,98.94877556,99.08950717,99.11534419,99.00482579,98.98161129,98.99755908,99.02971091,99.09213804,99.16830488,99.18186944,99.33089122,99.33116379,99.39676923,99.51276019
전주시,87.175173,87.494228,88.278619,88.722991,88.800442,88.930351,89.458789,90.207583,91.251246,92.127097,93.357657,94.55248,96.043471,97.893217,99.101749,100,100.9178454,101.8455825,102.9667774,104.5006432,105.2491822,105.828655,106.2880742,106.4601466,106.6522846,106.4755141,105.2534009,104.1495242,103.7173718,103.1550258,102.3878756,101.8506726,101.5839171,101.1847909,100.725012,100.6327728,100.2922902,99.99023387,99.66244306,99.50262675,99.4547301,99.4599361,99.68370258,99.87341396,100.109062,100.6964581,101.0662371,101.5360347,101.9191684,102.3092249,102.5388647,102.6796184,102.8186715,102.983134,103.2424513,103.5397475,103.6913642,104.1560172,104.4178191,104.7275503,105.0639635
전주시 완산구,87.267468,87.37289,88.064982,88.500353,88.542747,88.66317,89.097644,90.283254,91.402568,92.335969,93.305542,94.263677,95.698567,97.544268,99.002606,100,100.9578885,102.0250685,103.0950149,104.4600325,105.0639376,105.5692067,105.9396829,106.0952369,106.2281795,105.8826526,104.7866412,104.0841199,103.734565,103.2317991,102.4863574,101.9857815,101.6455922,101.1474878,100.5891915,100.4044414,100.0883844,99.80236947,99.42861076,99.23756009,99.19495093,99.18416088,99.45580042,99.65811578,99.8729466,100.4295397,100.7446407,101.1679415,101.4978481,101.7636287,101.9340519,102.0704094,102.1434682,102.2611812,102.4437102,102.706757,102.8648421,103.2196037,103.4129687,103.6160796,103.9784119
전주시 덕진구,87.056832,87.649806,88.552543,89.008454,89.130855,89.272927,89.921845,90.110558,91.057223,91.859284,93.424478,94.92278,96.485703,98.340635,99.228869,100,100.8665025,101.6154474,102.8023525,104.5527137,105.486701,106.1613169,106.7347779,106.9280301,107.1960677,107.2051842,105.8467335,104.3133389,103.7930703,103.1668736,102.375771,101.7992605,101.6100441,101.3155166,100.9600919,100.9662382,100.5995385,100.2801974,100.0008191,99.87488742,99.82124669,99.84360307,100.0162888,100.1926909,100.4507964,101.0713428,101.4998727,102.0199761,102.4611588,102.9862634,103.2803359,103.4257696,103.6362119,103.8513369,104.194033,104.5287338,104.6734465,105.2577256,105.594075,106.0202735,106.3286212
군산시,80.522498,80.522034,80.764015,82.002881,83.303034,84.553785,86.113025,87.3763,89.818414,90.809572,92.772798,95.138245,97.068796,98.868488,99.489373,100,100.6264482,101.7742662,103.0686937,104.5221199,106.0073976,106.2443792,106.0855122,106.0596893,105.7720326,105.0676684,103.8789499,102.2469043,101.5961982,100.77067,99.99170238,98.77152066,98.3191695,97.92995113,97.82834278,97.58740478,97.44061618,97.23016974,96.78610408,96.56112729,96.12302652,95.55059305,94.92614909,94.48595816,94.03311565,93.51521442,93.31171987,93.01619952,92.80237663,92.52993447,92.20616913,91.94259863,91.8591028,91.75002174,91.57302667,91.44823148,91.29667043,90.99749524,90.66554939,90.21449685,89.93507962
익산시,91.762411,91.762411,91.844974,92.225835,92.613786,92.962461,93.597222,94.269852,94.708018,95.149384,96.103103,97.352382,97.570827,98.616797,99.409643,100,100.5821457,101.0028937,101.9709957,102.7111484,103.3096645,103.3682518,103.5055244,103.3682602,103.3682518,102.9616901,102.5341329,101.9203877,101.6936926,101.2850902,100.4746458,99.69727664,99.29233051,99.01208027,98.80037504,98.52808985,98.09965911,97.74872717,97.17914032,96.84045121,96.40954936,95.92621003,95.11944786,94.63526723,94.07394757,93.66263289,93.32351703,92.94766482,92.60127262,91.73916236,90.68298962,90.30211443,90.11922844,89.8270325,89.56669403,89.35634776,89.11736326,88.79009561,88.14318322,87.72491868,87.57702823
정읍시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.1802683,111.172091,110.9921065,110.5713054,110.5016619,110.0750259,109.4534781,108.6216985,108.4602129,107.0871221,107.0568659,107.0568659,107.0568659,106.9435864,107.1389029,107.1389029,107.5505493,107.6528271,107.8223307,108.1581603,108.5490156,108.801041,108.9666529,109.4847868,110.2995186,110.3404642,110.5129858,110.577389,110.8052082,110.8260155,110.837565,111.2866347,112.0810126,112.3028093,113.0286748,113.1123538
남원시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,109.5263349,109.006486,107.2868798,105.8366188,105.7694306,105.692128,105.1415033,105.2316337,105.1970034,105.1607064,105.1607064,104.7241469,104.6489838,104.3043651,104.062093,104.2932482,105.3152816,105.6188129,105.7002789,105.7166817,105.7310777,105.6593045,105.4085718,105.4880803,105.0708654,105.0485993,104.9875817,104.4974281,104.5300907,104.3579157,104.2839773,104.2164613,104.2663417,104.5385206,104.8194739,105.068113
김제시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,107.7452775,107.7284429,107.0442236,106.939437,106.8970536,106.8601708,106.7044918,106.4673129,106.3847757,106.4171689,106.3461193,105.7296643,105.7748923,104.8611382,105.0166507,105.0722212,105.1792931,105.1727024,105.561636,105.5330326,105.7667748,105.6561996,106.5134358,106.714998,107.3774232,107.7060198,108.0245957,108.1260113,108.4103634,108.3243199,108.3243199,108.3243199,108.2663226,108.2115713,108.1091535,108.517369
완주군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,102.0478024,100.344612,99.73722456,99.25000821,99.10401259,98.96582511,98.55981385,98.3706817,97.61719986,97.57570129,97.4757687,97.13461763,97.11829087,96.93056325,96.96289528,97.1345243,97.84860092,98.46964701,98.87649474,100.0485679,100.5078542,100.7343657,101.7937082,102.2864208,102.5333226,102.918716,103.3399212,103.5017895,103.9275245,104.4565017,104.5047576,104.628865,105.2770557,106.6792698,108.1739976,108.8683418
무주군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,101.7499939,101.7499939,101.7499939,101.7499939,100.4719744,100.4719744,100.4719744,100.4719744,100.4719744,100.4719744,100.4719744,100.8659821,100.8659821,100.8659821,100.8659821,98.8091077,97.00355924,97.00355924,97.00355924,97.00355924,97.37309661,97.37309661,97.73373771,97.73373771,98.25498457,100.3357496,100.3357496,100.3357496,100.3357496,100.3357496,100.3357496,100.3357496,100.3357496,104.2293757,104.2293757,104.2293757
