지역,구분,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
인천,보통,5.398043238,13.53848401,20.37684126,28.41351526,28.8241519,35.00834076,21.77447769,24.96590847,20.62823937,13.15093901,18.82693946,11.82381936,7.246229307,5.934053274,3.271078672,0.926006,3.335274,5.438775,4.116065,2.062387,2.02071,1.987526,0.383131,1.443649,0.415293,1.946766674,1.953627708,2.00335145,7.13383184,9.253472,10.81670004,7.76918131,12.91051752,11.05834308,12.2438105,17.33539394,13.32655726,6.92858748,3.9164083,4.01455995,8.1937437,12.2841862,14.3667228,10.34673941,15.45863315,20.80999581,20.40484756,20.67831493,13.62583949,6.46982576,3.18640666,4.52302228,9.01116748,15.69749771,13.1767741,13.60752693,20.64597501,9.70068123,6.6117834,4.68252657,8.70949879
인천,한산함,94.60195676,84.46859282,74.9528329,65.38281063,63.91168818,52.40919227,73.7896223,69.49929655,77.95289863,85.22982074,79.5780484,86.18288114,91.47238853,94.06594673,96.72892133,99.073994,96.664726,94.561225,95.883935,97.937613,97.97929,98.012474,99.376506,98.556351,99.584707,98.05323333,98.04637229,97.99664855,91.60746666,90.746528,88.76511916,91.93270515,86.87586251,88.29915143,87.27759007,81.56359916,86.47029424,93.07141252,96.0835917,95.98544005,91.46372178,87.50982942,85.26588645,89.36018482,83.33020837,77.29942218,78.37619525,78.35553013,86.06905317,93.28358215,96.81359334,95.47697772,90.98883252,84.10116332,86.1535739,85.97057483,78.50885674,89.94754522,93.17737989,94.71751237,91.29050121
인천,매매거래지수,5.398043238,17.52433035,29.71749293,40.82086347,43.35247173,60.1732747,30.6462777,36.03549844,23.46596337,16.3894195,22.01696374,15.81041836,9.808993633,5.934053274,3.271078672,0.926006,3.335274,5.438775,4.116065,2.062387,2.02071,1.987526,0.863857,1.443649,0.415293,1.946766674,1.953627708,2.00335145,9.65123484,9.253472,11.65306164,8.36540839,13.33775746,12.34335405,13.20100936,19.53740775,13.73285425,6.92858748,3.9164083,4.01455995,8.87881274,12.69615496,15.10150429,10.93289094,17.88095011,24.59115982,22.84276193,22.61062481,14.23605417,6.96300993,3.18640666,4.52302228,9.01116748,16.10017565,14.5160781,14.45132341,22.33631151,10.40422834,7.03345683,5.88244869,8.70949879
광주,활발함,1.948001096,4.397385028,0.620499308,0,0,0,0,0,1.042399379,0.979133071,1.095736086,1.270794816,1.818905278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42254819,0,0.67763183,1.10163142,0,0,0.65157544,0,0,0.78067885,0,0,0,0,0,0.65831593,0,0,0,0,0,0,0.64098515,0.68628068,0,0.42127838,0,0,0.69590787
광주,보통,6.653695348,11.83512219,16.83346337,7.02795954,9.487848061,10.106784,6.348673714,4.320225883,4.022834405,7.945649248,7.271021331,12.38160684,2.974680987,3.066211573,2.827742214,2.300648,1.789321,1.546001,3.315168,4.626607,7.447757,2.340369,0,0,0,1.586749943,0,0.41661198,4.94360887,3.18719169,5.35774986,5.79367639,6.38324052,7.14640847,6.16267995,8.00014718,5.22821064,3.46779313,0.45206709,2.64858796,5.7098774,6.1366803,6.06575177,2.94996518,8.10082391,6.66511884,8.3898693,9.32919891,6.95641742,4.35839299,4.83114916,5.27859667,5.99697714,12.87108024,9.49101891,7.59912357,6.35279327,6.87481715,5.28665781,8.72808275,7.88964848
광주,한산함,91.39830356,83.76749279,82.54603733,92.97204046,90.51215194,89.893216,93.65132629,95.67977412,94.93476622,91.07521768,91.63324258,86.34759834,95.20641373,96.93378843,97.17225779,97.699352,98.210679,98.453999,96.684832,95.373393,92.552243,97.659631,100,100,100,98.41325006,100,99.58338802,95.05639113,96.81280831,94.64225014,94.20632361,93.19421128,92.85359153,93.15968822,90.8982214,94.77178936,96.53220687,98.89635747,97.35141204,94.2901226,93.08264084,93.93424823,97.05003482,91.89917609,93.33488116,91.6101307,90.01248515,93.04358258,95.64160701,95.16885084,94.72140333,94.00302286,87.12891976,89.86799594,91.71459574,93.64720673,92.70390447,94.71334219,91.27191725,91.41444364
광주,매매거래지수,10.54969754,20.62989224,18.07446198,7.02795954,9.487848061,10.106784,6.348673714,4.320225883,6.107633163,9.903915389,9.462493503,14.92319647,6.612491543,3.066211573,2.827742214,2.300648,1.789321,1.546001,3.315168,4.626607,7.447757,2.340369,0,0,0,1.586749943,0,0.41661198,4.94360887,3.18719169,5.35774986,5.79367639,7.22833691,7.14640847,7.51794361,10.20341002,5.22821064,3.46779313,1.75521797,2.64858796,5.7098774,7.69803801,6.06575177,2.94996518,8.10082391,6.66511884,8.3898693,10.64583078,6.95641742,4.35839299,4.83114916,5.27859667,5.99697714,12.87108024,10.77298921,8.97168494,6.35279327,7.71737392,5.28665781,8.72808275,9.28146423
대전,활발함,0,1.229392288,0.804570808,1.133937157,0,1.361802521,0.582292054,0,1.348406587,0,0.552430923,0.748437961,0.582148675,0.602222767,0,0,0,0,0,0,0,0,0,0,0,0.842003517,0,0.48680865,0.82296556,0,0,0.53091733,0.46357859,0.45773446,0.41475604,0.45808674,0.44565116,0,0,0,0,0.49083566,0,0,0.37123439,0.43113769,0,0.47144526,0,0.45031297,0.44971443,0,0,0,0,0,0,0,0,0.4466738,0
대전,보통,9.917368968,14.82620021,15.90787768,13.51786443,17.96683585,20.83913324,12.40507459,16.9856241,8.923574127,11.08369826,18.17537984,11.29994419,11.75727258,4.798485498,3.157714512,3.299627,2.793925,2.548081,2.739915,2.731629,2.031541,2.115076,0,0.502225,0,0.474611793,0,0.48680865,4.80404192,4.84942988,6.90893639,6.1409474,10.49582332,10.25028098,12.11102949,19.94108309,12.68478135,9.93284868,4.19925001,5.72680498,6.0317837,9.84220489,6.77490231,6.54815621,7.31687863,7.79483585,8.6192702,11.89436366,13.09136984,10.55729216,7.20085553,4.24691757,2.81766796,9.48738009,9.60695433,9.60944625,10.02260552,11.02879918,7.00613427,9.21348735,13.54096595
대전,한산함,90.08263103,83.9444075,83.28755151,85.34819841,82.03316415,77.79906423,87.01263335,83.0143759,89.72801929,88.91630174,81.27218923,87.95161785,87.66057874,94.59929173,96.84228549,96.700373,97.206075,97.451919,97.260085,97.268371,97.968459,97.884924,100,99.497775,100,98.68338469,100,99.02638271,94.37299252,95.15057012,93.09106361,93.32813527,89.04059809,89.29198457,87.47421447,79.60083018,86.86956749,90.06715132,95.80074999,94.27319502,93.9682163,89.66695944,93.22509769,93.45184379,92.31188698,91.77402646,91.3807298,87.63419107,86.90863016,88.99239487,92.34943003,95.75308243,97.18233204,90.51261991,90.39304567,90.39055375,89.97739448,88.97120082,92.99386573,90.33983884,86.45903405
대전,매매거래지수,9.917368968,17.28498479,17.5170193,15.78573875,17.96683585,23.56273829,13.5696587,16.9856241,11.6203873,11.08369826,19.28024169,12.79682011,12.92156993,6.002931033,3.157714512,3.299627,2.793925,2.548081,2.739915,2.731629,2.031541,2.115076,0,0.502225,0,2.158618826,0,1.46042594,6.44997304,4.84942988,6.90893639,7.20278206,11.4229805,11.16574989,12.94054156,20.85725656,13.57608367,9.93284868,4.19925001,5.72680498,6.0317837,10.82387622,6.77490231,6.54815621,8.05934741,8.65711122,8.6192702,12.83725419,13.09136984,11.4579181,8.1002844,4.24691757,2.81766796,9.48738009,9.60695433,9.60944625,10.02260552,11.02879918,7.00613427,10.10683496,13.54096595
울산,활발함,1.343546825,13.12191636,3.823142897,0,0,0,0,0,2.20363527,2.297569094,0,0.895697884,0,0,0,0,1.968137,0,0,0,0,0,0,0,0,0,0,0,0.56716203,0,0,0,0.56585349,0.67335354,0.69027595,1.44771499,1.59631321,0,0,0,0,0,0.63776728,0.683983,0,0.99346141,2.67965198,0,0.66957697,0,0,0.73227561,2.74194393,0.73153497,1.43384609,1.96810129,2.0001002,1.97012174,0.7107975,2.43102618,3.14182369
울산,보통,13.70816523,28.65583145,25.76741551,13.14447105,14.14246231,13.09790127,7.523258659,5.674613185,7.946406367,8.693806731,10.34764971,12.05833465,12.09438689,6.723772207,2.094779359,14.273778,6.983886,8.684741,15.692972,14.906557,11.009631,6.015196,1.932309,3.569575,0.78783,0.668472064,0,3.40727243,5.78259204,8.61107051,3.44409697,8.83062731,9.28720516,15.08542503,14.10549968,19.60316437,13.71994792,8.26415172,6.5704184,9.20956941,13.8530158,19.60029731,20.18375327,14.29573274,14.36600722,18.16838723,15.06784952,18.5901099,24.09610671,13.56863409,10.64952609,8.1626757,14.37959046,22.60029855,19.9029332,13.36229082,28.81893513,22.4024994,20.59293415,29.00698031,30.16467805
울산,한산함,84.94828794,58.2222522,70.40944159,86.85552895,85.85753769,86.90209873,92.47674134,94.32538682,89.84995836,89.00862417,89.65235029,87.04596746,87.90561311,93.27622779,97.90522064,85.726222,91.047977,91.315259,84.307028,85.093443,88.990369,93.984804,98.067691,96.430425,99.21217,99.33152794,100,96.59272757,93.65024594,91.38892949,96.55590303,91.16937269,90.14694135,84.24122143,85.20422437,78.94912064,84.68373887,91.73584828,93.4295816,90.79043059,86.1469842,80.39970269,79.17847945,85.02028425,85.63399278,80.83815136,82.2524985,81.4098901,75.23431632,86.43136591,89.35047391,91.10504869,82.87846561,76.66816647,78.66322071,84.66960788,69.18096466,75.62737886,78.69626834,68.56199351,66.69349826
울산,매매거래지수,16.39525888,54.89966416,33.41370131,13.14447105,14.14246231,13.09790127,7.523258659,5.674613185,12.35367691,13.28894492,10.34764971,13.84973042,12.09438689,6.723772207,2.094779359,14.273778,10.92016,8.684741,15.692972,14.906557,11.009631,6.015196,1.932309,3.569575,0.78783,0.668472064,0,3.40727243,6.91691609,8.61107051,3.44409697,8.83062731,10.41891215,16.43213211,15.48605159,22.49859435,16.91257434,8.26415172,6.5704184,9.20956941,13.8530158,19.60029731,21.45928783,15.66369875,14.36600722,20.15531006,20.42715348,18.5901099,25.43526066,13.56863409,10.64952609,9.62722692,19.86347832,24.0633685,22.77062538,17.29849341,32.81913554,26.34274287,22.01452916,33.86903267,36.44832542
세종,활발함,0,0,3.846154,3.571429,0,0,0,0,0,3.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66037729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571417,0,1.9607843,0,0,0,1.75438591,34.9206349,6.77966096,0,1.63934423,0,0,1.58730153
세종,보통,0,3.703704,23.076923,17.857143,10.344828,20.689655,10.714286,14.285714,3.571429,7.142857,0,3.703704,4,0,0,0,0,3.703704,3.703704,3.571429,3.703704,3.703704,3.571429,3.703704,6.666667,5.555555506,5.882352906,6.52173908,28.30188679,30.76923075,23.52941169,22.64150941,23.52941177,24.07407403,9.52380954,20.83333329,16.32653061,1.88679242,7.8431372,1.96078428,1.92307691,1.92307691,5.88235292,2,8.16326535,11.53846151,18.18181813,17.85714283,7.54716985,7.84313718,9.6153846,5.45454542,6.89655167,33.33333336,36.50793654,42.37288135,0,6.557377,5.17241367,11.66666659,23.80952381
세종,한산함,100,96.296296,73.076923,78.571429,89.655172,79.310345,89.285714,85.714286,96.428571,89.285714,100,96.296296,96,100,100,100,100,96.296296,96.296296,96.428571,96.296296,96.296296,96.428571,96.296296,93.333333,94.44444449,94.11764709,93.47826092,66.03773592,69.23076925,76.47058831,77.35849059,76.47058823,75.92592597,90.47619046,79.16666671,83.67346939,98.11320758,92.1568628,98.03921572,98.07692309,98.07692309,94.11764708,98,91.83673465,88.46153849,81.81818187,80.35714301,92.45283015,90.19607852,90.3846154,94.54545458,93.10344833,64.91228073,28.57142856,50.84745769,100,91.80327877,94.82758633,88.33333341,74.60317466
세종,매매거래지수,0,3.703704,30.769231,25,10.344828,20.689655,10.714286,14.285714,3.571429,14.285714,0,3.703704,4,0,0,0,0,3.703704,3.703704,3.571429,3.703704,3.703704,3.571429,3.703704,6.666667,5.555555506,5.882352906,6.52173908,39.62264138,30.76923075,23.52941169,22.64150941,23.52941177,24.07407403,9.52380954,20.83333329,16.32653061,1.88679242,7.8431372,1.96078428,1.92307691,1.92307691,5.88235292,2,8.16326535,11.53846151,18.18181813,21.42857116,7.54716985,11.76470577,9.6153846,5.45454542,6.89655167,36.84210518,106.3492064,55.93220327,0,9.83606546,5.17241367,11.66666659,26.98412687
경기,활발함,0.817688218,1.527054407,3.037785111,1.836365383,1.651929436,1.94737284,0.931533146,1.10221927,1.521948816,1.576313821,1.843262494,1.551317801,0.444583454,0.276459754,0,0,0,0.087219,0.180192,0.053502,0.177297,0,0,0,0,0.099835662,0.027522145,0.29582243,0.33508607,0.27324805,0.35398614,0.69887878,0.69735449,0.42874735,0.53243557,0.66622203,0.21950345,0.04990058,0.04366294,0.16217654,0.34081733,0.42573331,0.32254462,0.15877786,1.17876827,2.2286494,1.53217447,0.55191956,0.21089738,0.05758334,0.11136178,0.2168368,0.40074848,1.12208217,0.65210598,0.50673858,4.03716265,0.34950581,0.14562986,0.90517922,4.22992369
경기,보통,15.45133195,18.74552067,23.17361369,20.14807132,22.93541384,18.4680528,12.97105758,13.62210019,14.42153743,13.20057888,14.77479635,15.79471693,11.69669828,3.845150008,2.04882967,1.512037,1.845762,2.771318,3.938635,4.089443,2.392725,1.678164,0.515036,0.884084,0.622907,1.463751475,0.978853073,2.47952048,8.36300612,8.72282956,9.64092632,11.27302665,13.82615498,11.70592731,13.40935852,16.90968137,11.22042634,4.8547576,3.99950923,5.03194087,7.91191564,10.78533546,11.33379865,11.12749649,16.18803817,22.43567653,23.8078862,17.74588378,11.11443027,7.93205213,5.38334385,6.96273445,9.61288777,18.01099591,13.06927652,14.82543481,26.15696686,10.3232986,8.77020731,13.53623545,20.59062852
경기,한산함,83.73097983,79.72742493,73.7886012,78.0155633,75.41265672,79.58457435,86.09740927,85.27568054,84.05651376,85.2231073,83.38194116,82.65396527,87.85871826,95.87839024,97.95117033,98.487963,98.154238,97.141463,95.881173,95.857054,97.429978,98.321836,99.484964,99.115916,99.377093,98.43641286,98.99362478,97.22465709,91.30190782,91.00392239,90.00508754,88.02809457,85.47649052,87.86532534,86.05820591,82.4240966,88.56007021,95.09534182,95.95682783,94.80588259,91.74726703,88.78893123,88.34365673,88.71372565,82.63319356,75.33567408,74.65993934,81.70219667,88.67467235,92.01036453,94.50529437,92.82042875,89.98636375,80.86692193,86.2786175,84.66782661,69.80587049,89.32719559,91.08416283,85.55858533,75.17944779
경기,매매거래지수,17.08670839,21.79962948,29.24918391,23.82080209,26.23927271,22.36279849,14.83412387,15.82653873,17.46543506,16.35320653,18.46132134,18.89735253,12.58586519,4.398069516,2.04882967,1.512037,1.845762,2.945756,4.29902,4.196448,2.747319,1.678164,0.515036,0.884084,0.622907,1.663422798,1.033897362,3.07116534,9.03317825,9.26932566,10.34889859,12.67078422,15.22086397,12.56342201,14.47422965,18.24212543,11.65943324,4.95455876,4.08683511,5.35629395,8.5935503,11.63680208,11.9788879,11.4450522,18.54557471,26.89297532,26.87223513,18.84972289,11.53622503,8.04721881,5.60606741,7.39640804,10.41438473,20.25516024,14.37348847,15.83891197,34.23129217,11.02231022,9.06146702,15.3465939,29.0504759
충북,활발함,0,1.297868944,3.107256454,1.427655839,3.569710243,2.158286606,0.792180266,1.098196799,0,2.514593012,0,1.01863417,0,0,0,0,0,0,0.892285,1.019754,0,0,0,0,0,0,0,0,0,0,0,0,0.72402768,1.47402586,0.81333364,0,1.49866935,0,0,0,0.66452623,1.03739956,0,0,0,0.59846658,0.7698954,0.65544423,0.69573116,0,0.73476275,0,0,0.55173754,0.52949179,1.57716543,1.4404686,0.74942718,0,0.75829953,1.37829113
충북,보통,10.55435914,23.94613059,22.07891905,23.3323243,16.62684345,35.98251091,16.19777055,18.69185058,16.46028598,16.19733815,18.74016539,34.69054684,32.7793703,28.90289662,14.01720372,8.696573,12.075584,14.221583,15.955723,18.888481,26.164154,8.372226,3.271296,3.294546,2.300691,4.161802224,0,4.65790196,11.9035833,13.32023599,6.54638919,11.49048601,9.64852037,7.92347261,10.17491741,29.77324477,32.52381927,31.64397,23.35986134,9.79141209,11.95706654,10.11383823,7.95947955,12.01816972,11.70135748,15.48225345,17.15290748,17.15255484,17.28822543,16.65489299,12.29453881,9.22839076,18.72090087,19.44918161,14.22189354,24.75916197,18.69957823,15.33026583,18.49423176,20.26605978,13.72096278
충북,한산함,89.44564086,74.75600047,74.8138245,75.24001986,79.8034463,61.85920248,83.01004919,80.20995262,83.53971402,81.28806884,81.25983461,64.29081899,67.2206297,71.09710338,85.98279628,91.303427,87.924416,85.778417,83.151992,80.091765,73.835846,91.627774,96.728704,96.705454,97.699309,95.83819778,100,95.34209804,88.0964167,86.67976401,93.45361081,88.50951399,89.62745195,90.60250153,89.01174895,70.22675523,65.97751139,68.35603,76.64013866,90.20858791,87.37840723,88.84876221,92.04052045,87.98183028,88.29864252,83.91927997,82.07719712,82.19200093,82.01604341,83.34510701,86.97069844,90.77160924,81.27909913,79.99908084,85.24861467,73.6636726,79.85995317,83.920307,81.50576824,78.97564069,84.90074609
충북,매매거래지수,10.55435914,26.54186848,28.29343195,26.18763598,23.76626394,40.29908413,17.78213108,20.88824418,16.46028598,21.22652417,18.74016539,36.72781518,32.7793703,28.90289662,14.01720372,8.696573,12.075584,14.221583,17.740293,20.927989,26.164154,8.372226,3.271296,3.294546,2.300691,4.161802224,0,4.65790196,11.9035833,13.32023599,6.54638919,11.49048601,11.09657573,10.87152433,11.8015847,29.77324477,35.52115796,31.64397,23.35986134,9.79141209,13.286119,12.18863734,7.95947955,12.01816972,11.70135748,16.67918661,18.69269828,18.46344331,18.67968775,16.65489299,13.76406431,9.22839076,18.72090087,20.5526567,15.28087712,27.91349284,21.58051543,16.82912018,18.49423176,21.78265885,16.47754503
충남,활발함,0.809954384,0,6.41681664,0.806314305,3.109142432,5.092308605,5.14610961,2.832747183,3.279725212,2.280612586,4.434851296,2.759633338,2.845406838,0.736212817,0,0,1.013216,0,0.806314,0.806314,0.806314,0.683399,0,0,0,0,0,0,0.83186734,0,0,0,0.39473235,0,1.15896167,0.94606147,0.51041298,0,0,0,0,0.58106014,0.61984547,0,0,0.53683019,0.25932182,0,0.82579717,0.871501,0.57294937,0,0.53122198,1.07386288,0.48323931,0,1.06887084,0.48116834,0,0.55695921,0
충남,보통,20.7884161,20.00837013,35.19678697,12.5231094,12.87914804,19.22859838,22.65634577,15.20287001,19.4449214,17.5327684,18.10517178,21.35937393,11.79328596,13.87134663,14.04615663,6.308657,8.931601,10.609007,8.899203,8.98594,7.278306,4.782685,2.68106,4.202967,2.649057,3.256648979,2.103004696,3.08041645,5.63249372,12.53874301,10.51442317,8.85979043,15.18095826,12.54806671,13.93871422,16.15483131,16.37718053,10.46868198,7.37483922,11.17246717,9.23336976,9.11768517,10.03667446,8.02033321,12.14263184,14.4683272,14.68397768,18.861512,15.83166834,8.87371339,8.77985401,9.65532481,9.70721746,10.93480258,11.37651668,8.42085994,11.95204858,11.42520072,8.08375084,9.58085539,7.15343695
충남,한산함,78.40162952,79.99162987,58.38639639,86.67057629,84.01170953,75.67909302,72.19754462,81.96438281,77.27535339,80.18661901,77.45997693,75.88099273,85.3613072,85.39244056,85.95384337,93.691343,90.055183,89.390993,90.294483,90.207745,91.91538,94.533916,97.31894,95.797033,97.350943,96.74335102,97.8969953,96.91958355,93.53563894,87.46125699,89.48557683,91.14020957,84.42430939,87.45193329,84.90232411,82.89910722,83.11240649,89.53131802,92.62516078,88.82753283,90.76663024,90.30125469,89.34348007,91.97966679,87.85736816,84.99484261,85.0567005,81.138488,83.34253449,90.25478561,90.64719662,90.34467519,89.76156055,87.99133454,88.14024401,91.57914006,86.97908058,88.09363094,91.91624916,89.86218539,92.84656305
충남,매매거래지수,22.40832487,20.00837013,48.03042025,14.13573801,19.0974329,29.41321559,32.94856499,20.86836437,26.00437182,22.09399357,26.97487437,26.8786406,17.48409963,15.34377226,14.04615663,6.308657,10.958034,10.609007,10.511831,10.598569,8.890934,6.149483,2.68106,4.202967,2.649057,3.256648979,2.103004696,3.08041645,7.29622841,12.53874301,10.51442317,8.85979043,15.97042296,12.54806671,16.25663756,18.04695425,17.39800649,10.46868198,7.37483922,11.17246717,9.23336976,10.27980545,11.2763654,8.02033321,12.14263184,15.54198758,15.20262133,18.861512,17.48326268,10.6167154,9.92575275,9.65532481,10.76966143,13.08252834,12.3429953,8.42085994,14.08979027,12.38753741,8.08375084,10.69477382,7.15343695
전남,활발함,2.627396413,0,0,0,0.865465147,1.256864564,0,0,0,0,2.623021699,1.730930294,4.660196946,0,0,0,0,0,0,1.311511,0,0,0,0,0,0,0,0,1.09430339,3.6806033,0,0,0,0,2.69913772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03182949,0,0,0
전남,보통,18.51320003,14.50933969,17.96598993,43.16554505,27.82137998,27.59745413,20.78871956,10.63293135,23.41864122,11.85030867,8.622714021,10.1058819,13.13830705,14.28507955,10.15394804,2.623022,2.203002,3.527656,5.609966,4.015054,1.436417,4.879668,5.976577,1.921251,0,3.576131277,3.186220637,3.15325691,5.03112932,4.77796477,2.85435792,4.1544791,4.85027397,4.47260087,4.74828912,2.01715599,3.91183228,3.50032214,3.12421947,0,1.95255745,6.63781912,4.01122026,3.23296507,3.27395866,4.22779831,1.10249581,3.77962655,10.8163918,11.9793251,7.71505215,6.49154054,11.52551763,14.01063669,8.00916776,7.50993825,5.64561896,8.39022112,6.8464297,8.53469242,27.70520019
전남,한산함,78.85940356,85.49066031,82.03401007,56.83445495,71.31315487,71.1456813,79.21128044,89.36706865,76.58135878,88.14969133,88.75426428,88.16318781,82.20149601,85.71492045,89.84605196,97.376978,97.796998,96.472344,94.390034,94.673435,98.563583,95.120332,94.023423,98.078749,100,96.42386872,96.81377936,96.84674309,93.87456729,91.54143193,97.14564208,95.8455209,95.14972603,95.52739913,92.55257316,97.98284401,96.08816772,96.49967786,96.87578053,100,98.04744255,93.36218088,95.98877974,96.76703493,96.72604134,95.77220169,98.89750419,96.22037345,89.1836082,88.0206749,92.28494785,93.50845946,88.47448237,85.98936331,91.99083224,92.49006175,94.35438104,90.57794939,93.1535703,91.46530758,72.29479981
전남,매매거래지수,23.76799285,14.50933969,17.96598993,43.16554505,29.55231027,30.11118326,20.78871956,10.63293135,23.41864122,11.85030867,13.86875742,13.56774249,22.45870094,14.28507955,10.15394804,2.623022,2.203002,3.527656,5.609966,6.638076,1.436417,4.879668,5.976577,1.921251,0,3.576131277,3.186220637,3.15325691,7.2197361,12.13917136,2.85435792,4.1544791,4.85027397,4.47260087,10.14656456,2.01715599,3.91183228,3.50032214,3.12421947,0,1.95255745,6.63781912,4.01122026,3.23296507,3.27395866,4.22779831,1.10249581,3.77962655,10.8163918,11.9793251,7.71505215,6.49154054,11.52551763,14.01063669,8.00916776,7.50993825,5.64561896,10.4538801,6.8464297,8.53469242,27.70520019
경북,활발함,3.504360433,8.269352825,18.43329939,5.749619073,2.214300847,3.011135207,4.602794608,2.237608676,5.390972221,2.114475625,4.043377636,4.034665403,0,0,1.142535872,0,0,0,0,1.396433,1.256789,0,0,0,0,0,0,0,0,0,0.47551234,0,5.7048517,0,0.70768672,1.16133892,0.64080861,0,0,2.51192239,0.697996,1.74291228,1.69763669,0,0,0.79636082,0.74537903,1.38216775,2.07188575,0.81916745,0,0,0.86595149,0,0.54570222,1.44660254,0,0.85263592,0.87452105,0.87358695,0
경북,보통,17.19953336,33.20049583,33.65315921,22.40417857,26.04808371,25.03671159,18.49424768,22.36670155,22.15754549,21.98625897,21.98513167,22.56108522,21.5309309,12.70443817,8.919880172,3.553895,5.500807,8.441327,9.820376,8.20805,14.38204,7.313768,7.202834,2.077251,1.59214,2.327490169,2.034595551,2.85223905,8.61176496,8.0231305,6.42600607,5.16087006,7.11048331,11.701145,10.14503897,16.43456806,11.68894889,19.03369371,8.94652952,14.84316681,9.56278626,11.50759684,13.14273121,10.46334265,15.56081015,11.80507828,10.08487985,11.86943257,8.63888411,10.84428104,10.83102782,7.79624491,12.71874653,13.98181581,11.05154875,6.48529328,12.45882706,10.51583488,15.22118211,15.22121684,13.11517431
경북,한산함,79.29610621,58.53015135,47.9135414,71.84620236,71.73761544,71.9521532,76.90295771,75.39568977,72.45148229,75.8992654,73.97149069,73.40424938,78.4690691,87.29556183,89.93758396,96.446105,94.499193,91.558673,90.179624,90.395517,84.36117,92.686232,92.797166,97.922749,98.40786,97.67250983,97.96540445,97.14776095,91.38823504,91.9768695,93.09848159,94.83912994,87.18466499,88.298855,89.1472743,82.40409302,87.6702425,80.96630629,91.05347048,82.64491079,89.73921774,86.74949088,85.15963209,89.53665735,84.43918985,87.3985609,89.16974112,86.74839967,89.28923014,88.3365515,89.16897218,92.20375509,86.41530198,86.01818419,88.40274904,92.06810418,87.54117294,88.6315292,83.90429684,83.90519621,86.88482569
경북,매매거래지수,24.20825423,49.73920148,70.51975799,33.90341672,30.4766854,31.05898201,27.6998369,26.8419189,32.93948993,26.21521022,30.07188694,30.63041602,21.5309309,12.70443817,11.20495192,3.553895,5.500807,8.441327,9.820376,11.000916,16.895619,7.313768,7.202834,2.077251,1.59214,2.327490169,2.034595551,2.85223905,8.61176496,8.0231305,7.37703075,5.16087006,18.52018671,11.701145,11.56041242,18.7572459,12.97056611,19.03369371,8.94652952,19.8670116,10.95877825,14.9934214,16.5380046,10.46334265,15.56081015,13.39779991,11.5756379,14.63376808,12.7826556,12.48261595,10.83102782,7.79624491,14.45064952,13.98181581,12.14295318,9.37849836,12.45882706,12.22110672,16.97022421,16.96839074,13.11517431
경남,활발함,0.434653489,7.061119147,3.148820395,1.141060309,1.991065127,1.928438672,0.671614541,3.140159221,2.594629792,1.939677067,4.915114155,4.130967153,2.445362243,0.96162991,0,0,0.412967,0.499987,0.865265,0,0,0,0,0,0.287149,0,1.002498731,0,0.74078071,0,0.38831678,0,0.50906134,1.22087862,0.46598602,0.69577224,0,0.54742526,0,0,0.28735315,0.29150665,0,0,0.31306943,0.5710801,0.58872892,0.58743309,0,0,0,0,0.30735652,0,0.32141046,0,1.12718933,0.64664968,0.34267631,0.34082103,0.8354883
경남,보통,17.95507783,33.66581865,24.43976282,29.04175709,20.60969532,23.37218541,23.73015989,21.6019734,30.01641525,24.09247551,26.77313611,26.17998342,22.11794369,11.88309588,6.40572459,8.761732,10.318813,10.323257,13.680539,12.024489,8.760675,8.872923,2.747144,5.067508,5.179613,6.196512804,3.537344805,5.12423753,10.04704369,11.72726379,9.2866854,14.24119995,10.54321432,10.14920487,14.72798342,19.15538293,15.06499374,11.93205946,6.40572357,10.25554509,9.69011506,11.6274148,10.63117499,8.49880814,9.03159687,8.43617464,9.66340701,14.72906257,13.81803034,9.30732328,9.0832066,9.95201571,13.69608043,13.66827436,13.52263509,10.43709049,15.94812758,10.45103191,9.17925924,15.62874816,19.21927211
